Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-1152,Social Media,Tier 2 City Customers,5.00,"Facebook, Instagram, WhatsApp",51059.00,4666.00,1088.00,708.00,489228.00,175.27,2.94,English,12.66,Tier 2 City Customers,12-11-2024
NY-CMP-1153,Email,College Students,24.00,Google,45295.00,1953.00,473.00,282.00,126618.00,1037.53,-0.57,English,5.98,Youth,19-12-2024
NY-CMP-1154,Email,Premium Shoppers,18.00,Email,17721.00,1182.00,499.00,348.00,244644.00,562.61,0.25,Bengali,11.45,College Students,14-01-2025
NY-CMP-1155,Social Media,Working Women,19.00,Email,69264.00,4578.00,2686.00,1713.00,426537.00,68.25,2.65,Tamil,12.96,Premium Shoppers,17-10-2024
NY-CMP-1156,Influencer,Youth,20.00,WhatsApp,59293.00,3248.00,1030.00,375.00,159375.00,543.29,-0.22,Tamil,7.85,Youth,03-11-2025
NY-CMP-1157,Social Media,Working Women,21.00,"Email, Instagram",95024.00,4526.00,2403.00,1110.00,698190.00,208.42,2.02,Hindi,8.46,Premium Shoppers,18-03-2025
NY-CMP-1158,Social Media,Premium Shoppers,9.00,Instagram,90608.00,4315.00,1453.00,798.00,454860.00,278.28,1.05,Bengali,7.25,College Students,04-11-2025
NY-CMP-1159,Influencer,Youth,23.00,"YouTube, Email, WhatsApp",82580.00,4262.00,1550.00,640.00,503040.00,111.02,6.08,Hindi,7.81,College Students,28-02-2025
NY-CMP-1160,Paid Ads,Tier 2 City Customers,30.00,"YouTube, Instagram, Email",63757.00,7705.00,2853.00,2135.00,1505175.00,121.85,4.79,Bengali,19.91,Working Women,30-07-2024
NY-CMP-1161,Social Media,Working Women,30.00,"Email, Facebook, Instagram",11624.00,517.00,212.00,107.00,24182.00,602.61,-0.62,Tamil,7.19,College Students,15-04-2025
NY-CMP-1162,Influencer,College Students,14.00,"Instagram, YouTube",80088.00,8372.00,4336.00,1362.00,659208.00,164.45,1.94,Hindi,17.57,Working Women,12-08-2024
NY-CMP-1163,Email,Tier 2 City Customers,22.00,Google,19512.00,1861.00,467.00,154.00,69454.00,749.47,-0.40,Tamil,12.72,Working Women,06-06-2025
NY-CMP-1164,SEO,Youth,17.00,Email,88983.00,3681.00,1549.00,1150.00,326600.00,259.94,0.09,Hindi,7.17,Working Women,31-03-2025
NY-CMP-1165,Social Media,College Students,7.00,"Facebook, Google, WhatsApp",17111.00,1661.00,476.00,293.00,221801.00,926.14,-0.18,Tamil,14.20,Working Women,17-07-2024
NY-CMP-1166,SEO,College Students,24.00,"Email, YouTube, Facebook",34872.00,2630.00,1328.00,742.00,389550.00,288.64,0.82,English,13.48,College Students,21-04-2025
NY-CMP-1167,Paid Ads,Tier 2 City Customers,10.00,Email,25223.00,1517.00,427.00,205.00,151495.00,1092.03,-0.32,Bengali,8.52,Premium Shoppers,19-03-2025
NY-CMP-1168,Social Media,College Students,24.00,"Instagram, Google",48451.00,4172.00,1639.00,744.00,575856.00,194.41,2.98,English,13.53,Tier 2 City Customers,23-08-2024
NY-CMP-1169,Influencer,College Students,8.00,WhatsApp,65218.00,3095.00,1207.00,605.00,203280.00,157.55,1.13,Tamil,7.52,Youth,30-03-2025
NY-CMP-1170,SEO,Youth,14.00,"Instagram, YouTube, WhatsApp",67143.00,6270.00,1563.00,996.00,367524.00,172.55,1.14,English,13.15,Premium Shoppers,13-04-2025
NY-CMP-1171,Paid Ads,College Students,15.00,"Email, YouTube, Google",52106.00,6537.00,3340.00,2149.00,530803.00,87.02,1.84,Bengali,23.08,Tier 2 City Customers,14-06-2025
NY-CMP-1172,SEO,Premium Shoppers,16.00,"Google, WhatsApp, YouTube",47178.00,5999.00,1619.00,787.00,208555.00,108.26,1.45,English,17.82,Working Women,09-05-2024
NY-CMP-1173,Social Media,College Students,20.00,"WhatsApp, Instagram",36818.00,4147.00,1962.00,821.00,605077.00,285.43,1.58,English,18.82,Premium Shoppers,30-10-2024
NY-CMP-1174,Influencer,Tier 2 City Customers,29.00,"Email, Instagram, Facebook",43779.00,6115.00,2546.00,830.00,486380.00,147.54,2.97,Hindi,21.68,Premium Shoppers,08-10-2024
NY-CMP-1175,Email,Premium Shoppers,24.00,"Google, Email",86278.00,8468.00,2627.00,894.00,313794.00,209.55,0.68,Bengali,13.90,Working Women,01-06-2025
NY-CMP-1176,Social Media,Premium Shoppers,21.00,"YouTube, WhatsApp",76182.00,5221.00,1153.00,369.00,255717.00,457.74,0.51,Tamil,8.85,Youth,27-05-2025
NY-CMP-1177,SEO,Working Women,6.00,"WhatsApp, Instagram, Email",19321.00,2135.00,842.00,668.00,315296.00,288.51,0.64,English,18.87,Tier 2 City Customers,31-05-2025
NY-CMP-1178,Social Media,Tier 2 City Customers,11.00,Instagram,84073.00,8987.00,2501.00,1391.00,299065.00,200.36,0.07,Tamil,15.32,Youth,02-03-2025
NY-CMP-1179,Paid Ads,College Students,12.00,WhatsApp,65938.00,3288.00,787.00,503.00,308842.00,584.84,0.05,Bengali,6.94,Working Women,14-11-2024
NY-CMP-1180,Email,Working Women,15.00,"Email, Instagram",74125.00,2515.00,789.00,398.00,280988.00,169.17,3.17,Hindi,4.99,Premium Shoppers,03-05-2025
NY-CMP-1181,SEO,College Students,14.00,"YouTube, Facebook, WhatsApp",25506.00,1598.00,642.00,445.00,208260.00,621.85,-0.25,Hindi,10.53,Working Women,08-11-2024
NY-CMP-1182,Email,Tier 2 City Customers,9.00,"Email, Facebook, WhatsApp",10381.00,1025.00,243.00,165.00,96690.00,1097.96,-0.47,Tamil,13.80,College Students,04-07-2025
NY-CMP-1183,Email,Premium Shoppers,6.00,WhatsApp,90785.00,7279.00,3900.00,2596.00,1056572.00,43.42,8.37,Hindi,15.17,Working Women,31-12-2024
NY-CMP-1184,Email,Youth,25.00,"Facebook, YouTube, Email",60728.00,6390.00,3134.00,1810.00,1134870.00,110.20,4.69,Tamil,18.66,Youth,27-02-2025
NY-CMP-1185,Social Media,Working Women,7.00,Instagram,16698.00,556.00,128.00,57.00,42123.00,3507.65,-0.79,Tamil,4.44,Premium Shoppers,06-12-2025
NY-CMP-1186,Email,Premium Shoppers,20.00,"Email, YouTube",97242.00,14022.00,3371.00,2067.00,824733.00,26.59,14.00,Bengali,20.01,Premium Shoppers,20-09-2024
NY-CMP-1187,SEO,Premium Shoppers,24.00,"Email, Google",90982.00,3250.00,1622.00,1245.00,750735.00,142.18,3.24,English,6.72,Tier 2 City Customers,02-03-2025
NY-CMP-1188,Paid Ads,Working Women,26.00,"Google, YouTube, Facebook",32842.00,4033.00,1838.00,1444.00,1121988.00,191.29,3.06,Tamil,22.27,Tier 2 City Customers,29-11-2024
NY-CMP-1189,Social Media,Youth,28.00,"Google, Email, YouTube",32021.00,3377.00,1323.00,474.00,179172.00,395.56,-0.04,Tamil,16.16,Premium Shoppers,05-05-2025
NY-CMP-1190,SEO,Youth,15.00,YouTube,36796.00,1581.00,774.00,302.00,89392.00,638.87,-0.54,English,7.22,College Students,16-11-2024
NY-CMP-1191,Email,College Students,9.00,"Google, WhatsApp",12688.00,1029.00,579.00,357.00,234906.00,684.03,-0.04,Bengali,15.49,Tier 2 City Customers,06-07-2025
NY-CMP-1192,Social Media,Working Women,21.00,Email,84359.00,11028.00,3084.00,1901.00,1186224.00,40.64,14.35,Tamil,18.98,Youth,17-05-2025
NY-CMP-1193,Social Media,Working Women,9.00,"WhatsApp, YouTube, Facebook",52151.00,4951.00,1155.00,718.00,464546.00,255.10,1.54,Bengali,13.09,College Students,18-04-2025
NY-CMP-1194,Influencer,Premium Shoppers,7.00,"Email, Instagram",99006.00,13901.00,5326.00,2649.00,1491387.00,22.58,23.93,English,22.10,Premium Shoppers,27-05-2025
NY-CMP-1195,Influencer,College Students,9.00,Google,16548.00,1532.00,717.00,505.00,111100.00,231.54,-0.05,Tamil,16.64,Tier 2 City Customers,22-02-2025
NY-CMP-1196,SEO,College Students,16.00,Facebook,82471.00,5797.00,3251.00,1940.00,1369640.00,101.63,5.95,English,13.32,Tier 2 City Customers,30-05-2025
NY-CMP-1197,Social Media,Premium Shoppers,13.00,"Email, Google, WhatsApp",74621.00,4124.00,1052.00,353.00,110489.00,414.62,-0.25,English,7.41,Youth,29-08-2024
NY-CMP-1198,Paid Ads,Premium Shoppers,12.00,"Google, Instagram",60166.00,7720.00,3135.00,1375.00,723250.00,184.29,1.85,Tamil,20.33,Youth,16-03-2025
NY-CMP-1199,Influencer,Working Women,14.00,Instagram,23232.00,1381.00,498.00,269.00,101413.00,931.68,-0.60,Tamil,9.25,Working Women,05-11-2025
NY-CMP-1200,Influencer,Youth,14.00,"YouTube, Email",61590.00,3296.00,700.00,331.00,241299.00,606.17,0.20,English,7.03,Youth,28-02-2025
NY-CMP-1201,SEO,Tier 2 City Customers,25.00,Instagram,45557.00,3992.00,1691.00,995.00,584065.00,291.77,1.01,Tamil,14.66,Tier 2 City Customers,08-01-2024
NY-CMP-1202,Influencer,Youth,20.00,Google,75362.00,2209.00,1054.00,805.00,509565.00,355.08,0.78,Hindi,5.40,Working Women,03-09-2025
NY-CMP-1203,Paid Ads,Premium Shoppers,5.00,Instagram,18060.00,1179.00,300.00,113.00,23504.00,2337.42,-0.91,English,8.82,Working Women,29-07-2024
NY-CMP-1204,SEO,College Students,26.00,"Instagram, Email",64756.00,8778.00,2316.00,1252.00,373096.00,85.43,2.49,Hindi,19.07,College Students,24-08-2024
NY-CMP-1205,Paid Ads,Premium Shoppers,7.00,"YouTube, Email, Instagram",80324.00,5248.00,2799.00,1801.00,506081.00,35.88,6.83,English,12.26,Premium Shoppers,21-01-2025
NY-CMP-1206,SEO,Youth,25.00,WhatsApp,87064.00,3404.00,1029.00,342.00,144666.00,375.62,0.13,Hindi,5.48,Premium Shoppers,14-04-2025
NY-CMP-1207,Social Media,College Students,27.00,Facebook,83040.00,4982.00,1900.00,1479.00,535398.00,130.18,1.78,Tamil,10.07,Youth,31-10-2024
NY-CMP-1208,Paid Ads,Working Women,30.00,"Instagram, WhatsApp, Google",43489.00,1996.00,1016.00,587.00,142641.00,379.31,-0.36,Bengali,8.28,Youth,09-06-2024
NY-CMP-1209,Influencer,Tier 2 City Customers,14.00,"YouTube, WhatsApp, Instagram",63461.00,1321.00,748.00,494.00,186732.00,499.56,-0.24,Tamil,4.04,Working Women,26-04-2025
NY-CMP-1210,Paid Ads,Working Women,21.00,"Email, Facebook, Instagram",98384.00,13210.00,3339.00,1900.00,1003200.00,147.05,2.59,Bengali,18.75,Tier 2 City Customers,24-02-2025
NY-CMP-1211,Paid Ads,College Students,13.00,Google,73082.00,2876.00,1648.00,1153.00,726390.00,142.95,3.41,Tamil,7.77,Youth,09-09-2024
NY-CMP-1212,Social Media,Premium Shoppers,17.00,WhatsApp,17785.00,1035.00,373.00,284.00,59072.00,258.37,-0.19,Bengali,9.51,Tier 2 City Customers,13-04-2025
NY-CMP-1213,Paid Ads,Youth,19.00,"Facebook, Instagram",58685.00,7497.00,3204.00,1036.00,384356.00,171.20,1.17,Bengali,20.00,Premium Shoppers,29-07-2024
NY-CMP-1214,Social Media,College Students,23.00,"Facebook, Email",69000.00,7302.00,2144.00,1012.00,713460.00,216.59,2.25,Hindi,15.16,Tier 2 City Customers,24-07-2024
NY-CMP-1215,Paid Ads,Tier 2 City Customers,9.00,Google,99825.00,11114.00,2938.00,1557.00,326970.00,119.84,0.75,Bengali,15.64,Premium Shoppers,11-01-2024
NY-CMP-1216,Social Media,Working Women,8.00,Google,71554.00,1805.00,579.00,460.00,315100.00,448.44,0.53,Bengali,3.97,Premium Shoppers,02-08-2025
NY-CMP-1217,Social Media,Premium Shoppers,16.00,"Instagram, YouTube",51553.00,1928.00,775.00,394.00,171390.00,672.55,-0.35,Hindi,6.01,Working Women,15-01-2025
NY-CMP-1218,Email,College Students,16.00,Facebook,33617.00,715.00,218.00,140.00,82600.00,521.24,0.13,English,3.19,Working Women,27-09-2024
NY-CMP-1219,Paid Ads,Premium Shoppers,12.00,Instagram,58254.00,7884.00,2976.00,2182.00,1228466.00,61.71,8.12,Bengali,22.39,Premium Shoppers,15-09-2024
NY-CMP-1220,SEO,Premium Shoppers,14.00,Email,12744.00,682.00,143.00,74.00,41292.00,1510.23,-0.63,Bengali,7.05,Working Women,19-10-2024
NY-CMP-1221,Influencer,Tier 2 City Customers,24.00,"YouTube, Email, Google",28660.00,1539.00,351.00,120.00,40200.00,1644.33,-0.80,Bengali,7.01,Youth,25-02-2025
NY-CMP-1222,Email,Tier 2 City Customers,29.00,"Facebook, Instagram, Google",59513.00,2927.00,1025.00,382.00,245244.00,352.34,0.82,English,7.28,Youth,22-07-2024
NY-CMP-1223,Paid Ads,Tier 2 City Customers,18.00,"Email, Instagram",17469.00,1027.00,357.00,193.00,119081.00,845.55,-0.27,Tamil,9.03,Premium Shoppers,17-05-2025
NY-CMP-1224,Influencer,Tier 2 City Customers,13.00,"Facebook, Google, WhatsApp",44442.00,5786.00,1313.00,784.00,164640.00,87.93,1.39,Bengali,17.74,Premium Shoppers,15-09-2024
NY-CMP-1225,SEO,Tier 2 City Customers,11.00,"Email, YouTube",73140.00,4538.00,1670.00,1298.00,447810.00,89.19,2.87,Hindi,10.26,Working Women,27-09-2024
NY-CMP-1226,Influencer,Working Women,14.00,"Facebook, Instagram, YouTube",76252.00,10884.00,3263.00,1005.00,454260.00,195.78,1.31,Bengali,19.87,Premium Shoppers,17-07-2024
NY-CMP-1227,SEO,Tier 2 City Customers,30.00,"Email, WhatsApp, Facebook",99718.00,14868.00,8876.00,4926.00,2827524.00,12.27,45.77,English,28.75,College Students,17-10-2024
NY-CMP-1228,Social Media,Working Women,22.00,"Google, Instagram, Email",37252.00,796.00,167.00,129.00,69531.00,1806.61,-0.70,Bengali,2.93,Youth,13-11-2024
NY-CMP-1229,Influencer,College Students,18.00,Google,51202.00,3810.00,1914.00,709.00,220499.00,378.23,-0.18,Hindi,12.56,Working Women,22-05-2025
NY-CMP-1230,Influencer,Youth,24.00,"WhatsApp, Facebook, YouTube",48529.00,6866.00,3599.00,2478.00,666582.00,60.44,3.45,Tamil,26.67,Youth,08-09-2024
NY-CMP-1231,Social Media,Youth,13.00,WhatsApp,19531.00,2269.00,982.00,371.00,285670.00,216.17,2.56,English,18.54,College Students,14-08-2024
NY-CMP-1232,Paid Ads,College Students,29.00,"Facebook, Google, Email",99935.00,3194.00,788.00,424.00,114056.00,309.29,-0.13,English,4.41,Youth,19-12-2024
NY-CMP-1233,Social Media,College Students,9.00,Email,94001.00,12169.00,3150.00,967.00,703009.00,123.04,4.91,Hindi,17.33,Premium Shoppers,09-04-2024
NY-CMP-1234,Influencer,Youth,28.00,"WhatsApp, Email",24636.00,2511.00,1460.00,1064.00,677768.00,278.38,1.29,English,20.44,Working Women,18-07-2024
NY-CMP-1235,Influencer,Working Women,6.00,"Instagram, Facebook, Google",55021.00,6860.00,3744.00,1344.00,1024128.00,124.11,5.14,Tamil,21.72,Youth,15-02-2025
NY-CMP-1236,Influencer,College Students,8.00,"Email, Facebook, YouTube",61797.00,7760.00,3214.00,1122.00,866184.00,160.33,3.82,Bengali,19.57,Premium Shoppers,11-03-2024
NY-CMP-1237,Paid Ads,Working Women,26.00,"Google, Instagram",37899.00,2425.00,595.00,227.00,140740.00,802.49,-0.23,Tamil,8.57,College Students,17-02-2025
NY-CMP-1238,Social Media,Premium Shoppers,5.00,"WhatsApp, Email, Google",84881.00,8195.00,3269.00,1135.00,676460.00,145.98,3.08,English,14.84,College Students,06-03-2025
NY-CMP-1239,Paid Ads,College Students,21.00,"Facebook, WhatsApp",64992.00,6273.00,2897.00,1523.00,388365.00,86.54,1.95,English,16.45,Working Women,22-07-2024
NY-CMP-1240,Paid Ads,Youth,25.00,"Facebook, Google",84708.00,3733.00,1601.00,1059.00,321936.00,55.26,4.50,Tamil,7.55,Working Women,18-05-2025
NY-CMP-1241,Social Media,College Students,30.00,Google,28592.00,3655.00,1453.00,842.00,261020.00,293.65,0.06,Tamil,20.81,Working Women,12-05-2024
NY-CMP-1242,Paid Ads,Working Women,20.00,Email,56474.00,1315.00,761.00,475.00,162450.00,350.97,-0.03,Tamil,4.52,Premium Shoppers,17-11-2024
NY-CMP-1243,Social Media,Premium Shoppers,7.00,"Google, Facebook, Instagram",70498.00,8059.00,3823.00,2157.00,832602.00,68.68,4.62,Tamil,19.91,College Students,02-10-2025
NY-CMP-1244,Email,College Students,19.00,"Instagram, WhatsApp",14170.00,1123.00,228.00,100.00,52200.00,1278.38,-0.59,Tamil,10.24,Tier 2 City Customers,21-08-2024
NY-CMP-1245,Social Media,Premium Shoppers,30.00,"YouTube, Instagram",35819.00,2513.00,1247.00,544.00,111520.00,324.24,-0.37,Bengali,12.02,Premium Shoppers,01-06-2025
NY-CMP-1246,Paid Ads,Working Women,12.00,"WhatsApp, Instagram",44138.00,5531.00,1679.00,562.00,159046.00,399.45,-0.29,Tamil,17.61,Youth,08-03-2024
NY-CMP-1247,Paid Ads,Working Women,11.00,"WhatsApp, YouTube, Instagram",60321.00,2514.00,527.00,339.00,213231.00,279.59,1.25,Hindi,5.60,College Students,19-02-2025
NY-CMP-1248,Paid Ads,Tier 2 City Customers,6.00,"YouTube, Instagram, WhatsApp",51089.00,2937.00,1760.00,1348.00,624124.00,94.97,3.88,Tamil,11.83,Premium Shoppers,23-09-2024
NY-CMP-1249,Influencer,Premium Shoppers,6.00,Email,74805.00,9095.00,2883.00,1924.00,463684.00,50.52,3.77,Bengali,18.58,Premium Shoppers,02-12-2025
NY-CMP-1250,Influencer,Youth,18.00,"WhatsApp, Facebook",35779.00,5225.00,2594.00,856.00,259368.00,194.53,0.56,Tamil,24.25,Working Women,06-07-2025
NY-CMP-1251,Influencer,Youth,23.00,"Email, Instagram",17685.00,1263.00,539.00,409.00,116974.00,280.19,0.02,English,12.50,Premium Shoppers,23-09-2024
NY-CMP-1252,Influencer,Working Women,25.00,WhatsApp,33664.00,2820.00,1491.00,1113.00,459669.00,57.37,6.20,English,16.11,College Students,04-04-2025
NY-CMP-1253,Email,Tier 2 City Customers,6.00,Google,49634.00,1540.00,351.00,122.00,93818.00,2180.83,-0.65,Bengali,4.06,Youth,23-07-2024
NY-CMP-1254,Paid Ads,College Students,21.00,"Facebook, YouTube, Instagram",48777.00,2423.00,1387.00,912.00,694032.00,159.35,3.78,English,9.68,Tier 2 City Customers,27-03-2025
NY-CMP-1255,Paid Ads,Premium Shoppers,7.00,YouTube,20894.00,477.00,193.00,141.00,42441.00,492.89,-0.39,Bengali,3.88,Tier 2 City Customers,21-03-2025
NY-CMP-1256,Influencer,Tier 2 City Customers,6.00,Google,53119.00,6159.00,2300.00,1204.00,255248.00,213.16,-0.01,Tamil,18.19,Working Women,10-05-2024
NY-CMP-1257,Social Media,Premium Shoppers,6.00,Instagram,92447.00,4234.00,1240.00,974.00,319472.00,270.14,0.21,Tamil,6.97,Working Women,19-02-2025
NY-CMP-1258,SEO,College Students,11.00,"Facebook, WhatsApp",49248.00,1949.00,1026.00,499.00,286925.00,387.99,0.48,Tamil,7.05,Working Women,24-03-2025
NY-CMP-1259,Influencer,Premium Shoppers,7.00,"WhatsApp, YouTube, Google",94671.00,9175.00,4410.00,2499.00,1766793.00,52.78,12.40,English,16.99,Working Women,14-12-2024
NY-CMP-1260,Influencer,Working Women,21.00,"Google, YouTube, Facebook",89990.00,3505.00,1793.00,1074.00,751800.00,259.50,1.70,Tamil,7.08,Youth,27-10-2024
NY-CMP-1261,Influencer,Premium Shoppers,8.00,"Google, Facebook",92236.00,6138.00,1396.00,633.00,446898.00,417.98,0.69,Bengali,8.85,Working Women,13-10-2024
NY-CMP-1262,Email,College Students,10.00,"WhatsApp, Google, Instagram",85818.00,2392.00,1112.00,590.00,340430.00,328.28,0.76,Bengali,4.77,Youth,14-10-2024
NY-CMP-1263,Paid Ads,Youth,13.00,"WhatsApp, Google",91560.00,10243.00,2457.00,1139.00,271082.00,236.57,0.01,English,15.11,Premium Shoppers,10-09-2024
NY-CMP-1264,Email,Premium Shoppers,8.00,WhatsApp,56231.00,3442.00,1021.00,492.00,297168.00,499.85,0.21,English,8.81,Tier 2 City Customers,25-02-2025
NY-CMP-1265,Influencer,Working Women,9.00,"Google, YouTube, WhatsApp",48559.00,2682.00,766.00,326.00,149634.00,401.57,0.14,Hindi,7.77,Tier 2 City Customers,27-07-2024
NY-CMP-1266,Social Media,Tier 2 City Customers,11.00,"Email, Facebook, YouTube",39008.00,1024.00,417.00,282.00,170610.00,208.64,1.90,English,4.42,Working Women,23-02-2025
NY-CMP-1267,Email,Tier 2 City Customers,16.00,"Instagram, Facebook",85319.00,5490.00,3051.00,1666.00,982940.00,35.63,15.56,Tamil,11.96,Premium Shoppers,19-09-2024
NY-CMP-1268,Paid Ads,Premium Shoppers,16.00,"Facebook, WhatsApp",83312.00,7037.00,3321.00,2489.00,569981.00,37.95,5.03,English,15.42,Working Women,04-09-2025
NY-CMP-1269,Email,College Students,22.00,"WhatsApp, Facebook",67078.00,4522.00,1999.00,1516.00,591240.00,122.57,2.18,Hindi,11.98,Youth,15-02-2025
NY-CMP-1270,Email,Youth,14.00,YouTube,60317.00,2337.00,924.00,356.00,86152.00,607.23,-0.60,English,6.00,Premium Shoppers,25-09-2024
NY-CMP-1271,SEO,Youth,10.00,"WhatsApp, YouTube, Facebook",20630.00,2351.00,767.00,456.00,153216.00,237.83,0.41,Bengali,17.32,Working Women,15-04-2025
NY-CMP-1272,Paid Ads,College Students,19.00,"WhatsApp, Instagram, Email",20872.00,2627.00,716.00,430.00,178450.00,578.21,-0.28,Hindi,18.08,College Students,23-02-2025
NY-CMP-1273,SEO,Youth,24.00,"Email, WhatsApp, Facebook",98542.00,13381.00,4936.00,1982.00,1393346.00,48.07,13.62,English,20.60,College Students,08-08-2024
NY-CMP-1274,Paid Ads,Tier 2 City Customers,13.00,WhatsApp,52848.00,3450.00,1531.00,1131.00,230724.00,123.84,0.65,English,11.57,Working Women,17-04-2025
NY-CMP-1275,Influencer,Working Women,13.00,"Google, YouTube",46658.00,3641.00,1972.00,952.00,482664.00,112.75,3.50,Tamil,14.07,Premium Shoppers,19-08-2024
NY-CMP-1276,Influencer,Tier 2 City Customers,19.00,"Instagram, WhatsApp, YouTube",46123.00,1253.00,514.00,336.00,206976.00,474.07,0.30,English,4.56,Youth,09-05-2024
NY-CMP-1277,Email,Working Women,29.00,"WhatsApp, Instagram",64268.00,8323.00,2092.00,854.00,533750.00,211.58,1.95,Bengali,17.53,College Students,07-08-2024
NY-CMP-1278,Paid Ads,Youth,9.00,"WhatsApp, Instagram, Email",57787.00,6946.00,3076.00,1897.00,1475866.00,113.15,5.88,English,20.63,College Students,27-07-2024
NY-CMP-1279,Social Media,Tier 2 City Customers,12.00,YouTube,29025.00,3970.00,1528.00,715.00,536965.00,165.11,3.55,Bengali,21.41,Youth,10-12-2024
NY-CMP-1280,Influencer,Working Women,10.00,"Facebook, WhatsApp, YouTube",30927.00,3232.00,1551.00,621.00,170775.00,428.90,-0.36,English,17.47,College Students,21-09-2024
NY-CMP-1281,Paid Ads,College Students,20.00,WhatsApp,93254.00,13029.00,4712.00,2576.00,1463168.00,42.52,12.36,Hindi,21.79,Tier 2 City Customers,09-06-2024
NY-CMP-1282,Email,College Students,25.00,"WhatsApp, Instagram",56016.00,3091.00,1486.00,1135.00,500535.00,201.94,1.18,Bengali,10.20,College Students,12-07-2024
NY-CMP-1283,Email,Tier 2 City Customers,13.00,"YouTube, Instagram, Facebook",19220.00,1653.00,651.00,282.00,112518.00,859.57,-0.54,Tamil,13.45,Tier 2 City Customers,11-05-2024
NY-CMP-1284,Influencer,College Students,24.00,"Google, Facebook, WhatsApp",35278.00,3716.00,1618.00,730.00,182500.00,85.94,1.91,Hindi,17.19,Premium Shoppers,09-01-2024
NY-CMP-1285,Paid Ads,College Students,27.00,"Google, YouTube",34854.00,3390.00,1406.00,686.00,216776.00,266.54,0.19,English,15.73,Premium Shoppers,11-01-2024
NY-CMP-1286,Email,Working Women,11.00,"Facebook, Google",35580.00,5336.00,2493.00,814.00,280830.00,239.72,0.44,Bengali,24.29,Youth,27-08-2024
NY-CMP-1287,SEO,Premium Shoppers,22.00,"Instagram, YouTube, Google",91042.00,10498.00,4250.00,2279.00,1620369.00,48.41,13.69,Bengali,18.70,Premium Shoppers,28-01-2025
NY-CMP-1288,Paid Ads,College Students,17.00,"YouTube, WhatsApp, Facebook",61525.00,6343.00,1928.00,1119.00,447600.00,105.67,2.79,English,15.26,College Students,20-02-2025
NY-CMP-1289,Paid Ads,Tier 2 City Customers,27.00,Email,74488.00,4731.00,2727.00,1189.00,439930.00,126.21,1.93,Bengali,11.61,Tier 2 City Customers,16-11-2024
NY-CMP-1290,Social Media,Tier 2 City Customers,23.00,"Google, WhatsApp",25159.00,2909.00,877.00,580.00,240120.00,91.60,3.52,Bengali,17.35,College Students,15-01-2025
